title,date,views,likes,comments
Newcastle 2-0 Arsenal | January's Killed Us! (James),2022-05-16T21:33:36Z,72234,1326,430
Newcastle 2-0 Arsenal | Nerves? It’s Only Top 4! (Turkish),2022-05-16T21:29:34Z,221504,4567,1506
Newcastle vs Arsenal | Match Day Live,2022-05-16T21:10:13Z,402441,3980,934
Newcastle vs Arsenal | Starting XI Live,2022-05-16T18:20:35Z,61721,1109,88
I'M SO NERVOUS! | Newcastle vs Arsenal | Road Trip,2022-05-16T10:58:46Z,107243,2832,899
"""You've Blown It If You Don't Get Top 4!"" | Box 2 Box Ft. @The Magpie Channel TV",2022-05-15T18:00:01Z,53793,1248,371
NLD Hangover & Can We Beat Newcastle? | Ask The Fans,2022-05-15T10:00:14Z,27864,762,197
Make-Shift Back Four To Face Newcastle | Newcastle vs Arsenal Predicted XI,2022-05-14T18:00:01Z,52102,1051,264
"It's STILL In Our Hands! | Supporters Club (Feat. Lee Judges, Sheroy & Gooner Lee)",2022-05-14T10:00:04Z,58878,1336,524
Dybala To Join With Champions League? | AFTV Reacts,2022-05-13T17:08:22Z,47441,949,308
It's Not Over Yet | Invincible Podcast,2022-05-13T14:00:07Z,73268,1392,537
How Naive Arsenal Collapsed At Spurs | Tactical Insight,2022-05-13T12:58:33Z,27636,600,212
Tottenham 3-0 Arsenal | Self Inflicted Defeat! (Robbie’s Player Ratings),2022-05-13T06:00:06Z,83399,1499,534
Tottenham 3-0 Arsenal | Talk About Setting An Example... Not!,2022-05-12T23:29:36Z,16733,276,82
Tottenham 3-0 Arsenal | I Want Explanations! (Ty),2022-05-12T23:25:24Z,173798,2586,1813
Tottenham 3-0 Arsenal | It Would Have Been Nice If We Secured It Here!,2022-05-12T23:25:21Z,5317,127,36
Tottenham 3-0 Arsenal | They Rattled Us! (Livz),2022-05-12T23:12:26Z,22057,438,154
"Tottenham 3-0 Arsenal | If We Can't Beat Spurs, How Are We Going To Be in Champs League! (Yardman)",2022-05-12T22:59:59Z,33753,925,326
Tottenham 3-0 Arsenal | The Players Didn't Show Fight After The Red! (Stricto),2022-05-12T22:48:00Z,28298,681,143
Tottenham 3-0 Arsenal | The Ref Couldn't Wait! (Lee Judges),2022-05-12T22:29:00Z,186805,2653,952
Tottenham vs Arsenal | Full-Time Live,2022-05-12T22:27:53Z,57034,702,48
Tottenham 3-0 Arsenal | Win The Next Two & We Can Relax! (Dan Potts),2022-05-12T22:23:37Z,36785,738,177
Tottenham 3-0 Arsenal | The Experienced Players Let Us Down! (Turkish),2022-05-12T22:17:21Z,106334,1954,318
Tottenham 3-0 Arsenal | They Won The Battle But We'll Win The War! (Julian),2022-05-12T22:04:13Z,33207,671,350
Tottenham 3-0 Arsenal | We Keep Fighting Until The End! (Helen),2022-05-12T22:00:31Z,18858,436,123
Tottenham 3-0 Arsenal | We Can Still Do It! (Shaun),2022-05-12T21:51:44Z,6127,156,30
Tottenham vs Arsenal | Match Day Live,2022-05-12T21:47:56Z,412355,3961,674
Tottenham 3-0 Arsenal | We’re Going Into The Last 2 Games Stressed! (Charlene),2022-05-12T21:48:44Z,18434,442,121
Tottenham 3-0 Arsenal | I’m Not Confident Of Top 4 Now! (Kwame),2022-05-12T21:44:47Z,15789,315,81
Tottenham 3-0 Arsenal | If We Don’t Get Top 4 It’s A Failure! (@Premzy Tv ),2022-05-12T21:39:00Z,31209,782,240
Tottenham 3-0 Arsenal | I’m Gutted But It’s Still In Our Hands! (Sheroy),2022-05-12T21:33:50Z,14396,444,78
Tottenham 3-0 Arsenal | No Game Management! (Jordan),2022-05-12T21:19:33Z,24062,552,136
Tottenham 3-0 Arsenal | The Curse Of The Red Card Strikes Again! (Robbie),2022-05-12T21:16:29Z,163822,2857,766
Tottenham 3-0 Arsenal | A Soft Penalty & Holding Cost Us! (Chris Hudson),2022-05-12T21:06:24Z,37747,779,296
Tottenham vs Arsenal | Starting XI Live,2022-05-12T18:01:58Z,80464,1726,73
White To Make Immediate Return? | Tottenham vs Arsenal Predicted XI,2022-05-12T11:00:08Z,55765,1434,233
North London Derby Special! | Ask The Fans (Spurs & Arsenal),2022-05-12T06:00:00Z,39269,1630,231
"""Pressure Is On Us, We Need Champions League More Than Arsenal!"" | Tottenham vs Arsenal | Box 2 Box",2022-05-11T20:00:08Z,81396,2274,375
Tielemans Links & Jesus Top Target! AFTV Reacts,2022-05-11T16:57:57Z,55253,1420,187
Mikel Arteta Press Conference Ahead Of North London Derby,2022-05-11T13:50:00Z,39101,1237,157
We Must Beat Cocky Tottenham! | Invincible Podcast NLD Special,2022-05-11T08:00:12Z,72224,2088,489
"""Lets Smash Tottenham At The Lane!"" | NLD Preview (Feat. Troopz)",2022-05-10T20:00:08Z,152258,4639,764
“Don’t You Dare Say Martinelli Over Son!” | Combined 11 | Tottenham vs Arsenal NLDebate,2022-05-10T16:00:01Z,161676,3732,1558
The Biggest North London Derby Since 2004! | Talk Is Cheap,2022-05-10T11:49:56Z,38336,1173,148
Eddie On Fire 🔥 & Which Team Does TY’s Mum Support? | Biased Premier League,2022-05-09T16:00:23Z,71162,2028,520
Martinelli Back To His Best In Leeds Win | Tactical Insight Show,2022-05-09T11:14:15Z,42831,1124,154
Arsenal 2-1 Leeds | Player Ratings!,2022-05-09T07:00:03Z,89267,2149,264
Arsenal 2-1 Leeds | We'll Be Top 4 Come Newcastle! (Turkish),2022-05-08T18:47:29Z,120395,2739,242
Arsenal 2-1 Leeds | Did Arteta Deserve A New Contract? (Fan Round Up 2),2022-05-08T18:45:00Z,43621,1146,282
Arsenal 2-1 Leeds | Should Eddie & Elneny Get New Contracts (Fan Round Up 1),2022-05-08T18:30:02Z,26297,540,102
Arsenal 2-1 Leeds | I Want To Get Top 4 At Spurs! (Helen),2022-05-08T17:23:07Z,36601,1101,160
Arsenal 2-1 Leeds | Eddie Has Proved Everyone Wrong! (Lee Judges),2022-05-08T17:23:43Z,162254,3605,389
Arsenal 2-1 Leeds | We’ve Got Super Mick Arteta!,2022-05-08T17:20:11Z,18084,563,58
Arsenal 2-1 Leeds | We're Going To Smash Spurs!,2022-05-08T17:09:41Z,14811,471,63
Arsenal 2-1 Leeds | We’ve Got A Cushion! (Stricto),2022-05-08T17:11:14Z,55262,1399,134
Arsenal 2-1 Leeds | Eddie Is The Pride Of Ghana! (Belgium),2022-05-08T17:08:44Z,21960,639,78
Arsenal 2-1 Leeds | Spurs Is The Last Hurdle! (Livz),2022-05-08T17:07:38Z,36515,978,93
"Arsenal 2-1 Leeds | I Paid £450 For My Ticket, I’ve Got My Passion Back!",2022-05-08T17:06:33Z,23110,638,69
Arsenal 2-1 Leeds | Arteta Has Bought Us Back!,2022-05-08T17:03:55Z,17861,533,87
Nketiah Sends Arsenal Four Points Clear! | Arsenal 2-1 Leeds,2022-05-08T16:29:03Z,47656,719,22
Arsenal 2-1 Leeds | We Will Celebrate St Totteringham Day On Thursday! (Tade),2022-05-08T16:23:33Z,21128,659,89
Arsenal 2-1 Leeds | My Heart Rate Was 110 When They Scored! (Julian),2022-05-08T16:21:08Z,38341,1024,107
Arsenal 2-1 Leeds | Let’s Go And Win At Spurs! (Yardman),2022-05-08T16:18:09Z,31714,896,100
Arsenal 2-1 Leeds | We Could Get Top 3! (Cheeky Sport),2022-05-08T16:17:14Z,30324,874,84
Arsenal 2-1 Leeds | Why Do Arsenal Do This To Me? (Dan Potts),2022-05-08T16:14:31Z,69979,1624,160
Arsenal 2-1 Leeds | Arsenal For Third Place With Confidence! (Charlene),2022-05-08T15:39:10Z,24217,711,98
Arsenal 2-1 Leeds | First Half Was Phenomenal but... (Kwarmz),2022-05-08T15:37:14Z,16179,514,53
Arsenal 2-1 Leeds | 4 Wins On The Bounce Now! (James),2022-05-08T15:29:29Z,66606,1673,158
Arsenal vs Leeds | Match Day Live,2022-05-08T15:23:11Z,136573,1969,62
Arsenal vs Leeds | Starting XI Live,2022-05-08T12:14:09Z,44078,884,50
"""He's Had A Couple Quiet Games For Me"" | Arsenal vs Leeds Predicted XI",2022-05-07T16:00:17Z,40829,1054,253
How Would Arsenal Fans Feel If We Don't Finish In The Top 4? | Ask The Fans,2022-05-07T10:00:02Z,21802,714,177
"""It'll Be Very Interesting If You Make Champions League!"" | Box 2 Box Ft. @KageyVision",2022-05-06T18:00:08Z,29000,876,59
"""The Club Offered Me The Contract On The Day We Lost Three Matches"" | Arteta's Full Press Conference",2022-05-06T14:15:46Z,36910,848,215
Arteta Signs New Arsenal Contract! | AFTV Reacts,2022-05-06T12:07:41Z,79238,1870,575
"Is It Time To Believe Again? | Supporters Club (Ft. Chris Hudson, Sheroy & Jordan)",2022-05-06T06:00:14Z,47797,1320,230
Every Gooner Is A Scouser This Weekend! | Invincible Podcast,2022-05-05T16:00:17Z,70531,1843,253
"""The Biggest North London Derby In A Long Time"" | NLDebate (Ft. Turkish, Julian, Tobs & Henry)",2022-05-05T06:00:00Z,80396,2237,432
Josh Kroenke & Vinai Address Fans Forum | AFTV Reacts (Ft. Turkish & Julian),2022-05-04T16:54:38Z,67862,1838,204
Ty Falls Asleep Clubbing! The Last Day In Lagos! | AFTV Nigeria Tour,2022-05-04T06:00:00Z,74707,2953,438
5 Things We Learnt About Nigeria | AFTV Nigeria Tour,2022-05-03T19:00:22Z,57043,2470,246
Robbie & TY Go Missing In Lagos!,2022-05-03T13:03:10Z,82772,2881,460
Never Mind 4th - Should 3rd Be The New Target?,2022-05-03T11:42:46Z,34406,1023,145
Arsenal Fans Watch Party In Lagos! | AFTV Nigeria Tour,2022-05-02T20:00:25Z,79978,3131,359
Credit To Nicolas Jover As Arsenal Grind Out West Ham Win!,2022-05-02T14:30:00Z,57589,1356,183
AFTV Celebrate Gabriel's Goal With Nigerian Arsenal Fans Live From Lagos! | West Ham 1-2 Arsenal,2022-05-01T22:30:03Z,59288,1449,38
West Ham 1-2 Arsenal | Player Ratings (Turkish),2022-05-01T22:28:21Z,81901,1838,307
"Robbie Meets Big Arsenal Fan Babajide Sanwo-Olu, Governor of Lagos State | AFTV Nigeria Tour",2022-05-01T21:05:24Z,68184,3242,306
West Ham 1-2 Arsenal | I Can Feel The Difference With Tomiyasu!,2022-05-01T20:31:26Z,21551,619,54
West Ham 1-2 Arsenal | Full-TIme Live,2022-05-01T19:20:40Z,58604,1099,32
West Ham 1-2 Arsenal | I Have To Give Arteta Credit!,2022-05-01T18:56:40Z,15375,418,43
West Ham 1-2 Arsenal | A Precious Three Points!! (Belgium),2022-05-01T18:53:47Z,10692,284,32
West Ham 1-2 Arsenal | We Want It More Than All Of Them! (Sheroy),2022-05-01T18:46:06Z,21240,758,70
West Ham 1-2 Arsenal | I Hope You Finish 4th Over Spurs! (West Ham Fans),2022-05-01T18:46:27Z,34979,968,163
West Ham 1-2 Arsenal | I'm More Worried About The Lesser Clubs! (Canadian Fan),2022-05-01T18:40:17Z,13247,399,35
West Ham 1-2 Arsenal | Arsenal Won Ugly! (Tade),2022-05-01T18:38:46Z,15937,518,65
West Ham 1-2 Arsenal |The Team Keep Fighting On! (Shawdz),2022-05-01T18:36:34Z,10331,325,16
West Ham 1-2 Arsenal | Got The Win But Poor Performance!,2022-05-01T18:30:14Z,6625,211,24
West Ham 1-2 Arsenal | We Are Arsenal & We Get The 3 Points!,2022-05-01T18:23:25Z,9215,286,30
West Ham 1-2 Arsenal | Lagos Celebrates Arsenal With Kelechi,2022-05-01T18:20:00Z,136677,6715,684
West Ham 1-2 Arsenal | I'm A Little More Confident Of Top Four Now! (Lee Judges),2022-05-01T18:18:24Z,140797,3010,251
West Ham 1-2 Arsenal | Another Big Step To Champions League! (Livz),2022-05-01T18:15:38Z,31633,931,70
West Ham 1-2 Arsenal | The Pressure Was Back On Us! (Turkish),2022-05-01T18:15:01Z,92968,2463,245
West Ham 1-2 Arsenal | We Will Win At Tottenham! (Julian),2022-05-01T18:12:30Z,48761,1264,168
West Ham 1-2 Arsenal | It Was A Nervy One But We Got It Done! (Dan Potts),2022-05-01T18:09:16Z,48720,1212,94
West Ham 1-2 Arsenal | Rob Holding Man Of The Match,2022-05-01T18:02:58Z,48934,2014,211
West Ham vs Arsenal | Match Day Live,2022-05-01T17:48:09Z,166698,2539,112
West Ham vs Arsenal | Starting XI Live,2022-05-01T14:49:46Z,33727,729,30
Road Trip Lagos Style! | AFTV Nigeria Tour,2022-05-01T13:11:38Z,33928,1445,85
The Future Saka’s & AFTV Hits The Airwaves! | AFTV Nigeria Tour,2022-05-01T11:25:38Z,62880,2930,376
No Partey But Will We Be Celebrating? | West Ham vs Arsenal Road Trip,2022-05-01T09:52:47Z,23460,829,76
Nigeria Loves Saka - Top 4 Super Fan Debate Lagos Special | AFTV Nigeria Tour,2022-04-30T23:15:13Z,95542,3880,428
"""We Have Got A Number Of Options"" | Predicted XI | West Ham vs Arsenal",2022-04-30T20:00:04Z,47096,1342,115
(MUST WATCH) AFTV Meets Chess In The Slums | AFTV Nigeria Tour,2022-04-30T17:35:03Z,111934,5517,793
"""All The Pressure Is On Arsenal!"" | West Ham vs Arsenal (Ft. @West Ham Fan TV )",2022-04-29T21:19:26Z,47886,1284,277
Arsenal Contact Paulo Dybala! AFTV Transfer Update,2022-04-29T16:00:02Z,52047,1473,290
Welcome To Nigeria: Ty's First Flight | AFTV Nigeria Tour,2022-04-29T11:47:39Z,138020,5566,784
"'Win Our Next Three Games, We Have Champions League Football!' | Invincible Podcast",2022-04-28T21:18:19Z,79098,1710,268
West Ham (A)... One Game At A Time! | Fourever Arsenal Podcast Live YouTube Special,2022-04-28T19:05:22Z,43698,1406,105
From London To Lagos! | AFTV Nigeria Tour Plane Trip!,2022-04-28T13:11:39Z,94940,4115,520
The Road To The North London Derby!,2022-04-27T17:14:38Z,57162,1573,118
VOTE! Who Is Arsenal’s April Player Of Month?,2022-04-27T12:49:30Z,20611,594,144
Jesus Links As Odegaard Discusses Haaland Move! | AFTV Reacts,2022-04-26T18:16:05Z,71919,2056,257
5 Games Left - Are Arsenal Favourites For 4th Place?,2022-04-26T11:53:38Z,40427,1153,132
Top Four: Man United OUT? Arsenal v Spurs Shootout For Champions League!,2022-04-25T16:57:32Z,56877,1809,150
We Don’t Talk About Bruno! (Only Nuno),2022-04-25T14:00:00Z,90473,2427,319
How Arteta & Arsenal Pulled Off The Perfect Week! Arsenal 3-1 Man Utd,2022-04-25T11:16:42Z,49670,1410,196
Arsenal 3-1 Man United | Manchester United Hahahahaha (Charlene),2022-04-24T11:34:55Z,29036,897,218
Arsenal 3-1 Man United | Player Ratings (Robbie),2022-04-24T09:00:20Z,167107,4243,637
Arsenal 3-1 Man United | Arsenal Are Going From Boyz To Men! (Fan Round Up 3),2022-04-23T18:15:00Z,47338,1700,160
Arsenal 3-1 Man United | Can Arteta Take Us To The Champions League? (Round Up 2 Great Debate),2022-04-23T18:05:34Z,30707,661,140
We’ve Found The Perfect Position For Xhaka! (Round Up 1),2022-04-23T18:00:05Z,19280,522,36
Arsenal 3-1 Man United | Why Didn’t Ronaldo Take The Penalty? (Flex @United View ),2022-04-23T18:00:25Z,219887,5175,468
Arsenal 3-1 Man United | Xhaka Screamer! (Kelechi),2022-04-23T17:25:42Z,78681,2506,140
Arsenal 3-1 Man United | Big Up Xhaka (Troopz),2022-04-23T17:23:48Z,333490,11333,639
Arsenal 3-1 Man United | Ramadan Elneny & Xhaka Boom! (Livz),2022-04-23T16:51:59Z,70534,2125,143
Arsenal 3-1 Man United | If We’re Consistent We Can Get Top 4!,2022-04-23T16:20:38Z,12727,393,33
Arsenal 3-1 Man United | TY Gloats At The Victory Over Utd! (Feat Helen),2022-04-23T16:11:17Z,74841,2403,282
Arsenal 3-1 Man United | United Got Smoked!,2022-04-23T15:51:18Z,13663,465,83
Arsenal 3-1 Man United | Rio Ferdinand Must Be Crying (Cheeky Sport),2022-04-23T15:49:24Z,65143,1774,146
Arsenal 3-1 Man United | A Big Step To Top 4! (Belgium),2022-04-23T15:39:19Z,17457,490,38
Arsenal 3-1 Man United | Top 4 is Definitely Back On!,2022-04-23T15:36:20Z,12818,411,22
Arsenal 3-1 Man United | Big Up Elneny!! (Dan Potts),2022-04-23T15:36:41Z,73670,1678,158
Arsenal 3-1 Man United | Man United Are A Mess!! (Turkish),2022-04-23T15:33:56Z,121788,2987,250
"Arsenal 3-1 Man United | Job Done, Good Weekend! (Shawdz)",2022-04-23T15:35:11Z,13156,387,12
Arsenal 3-1 Man United | We Rode Our Luck At Times! (Lee Judges),2022-04-23T15:24:50Z,172282,4574,318
Arsenal 3-1 Man United | I Can Hear The Champions League Music (Stricto),2022-04-23T15:19:38Z,52925,1800,161
Crucial Three Points! Arsenal 3-1 Man Utd,2022-04-23T15:02:57Z,57437,1072,37
Arsenal 3-1 Man United | United You're In The Mud!! (Lee),2022-04-23T14:27:45Z,23316,633,79
Arsenal 3-1 Man United | Elneny Was Class Today! (James),2022-04-23T14:12:50Z,92527,2250,261
Arsenal vs Man United | Match Day Live,2022-04-23T13:40:37Z,247983,3495,247
Arsenal vs Man United | Starting XI Live,2022-04-23T10:50:43Z,64412,1163,45
A Chance To Make A Top 4 Statement! | Arsenal vs Man United Robbie's Roadtrip,2022-04-23T08:16:03Z,41264,1593,308
Are The Fans Confident Arsenal Can Beat Man United? | Ask The Fans,2022-04-22T19:00:01Z,18206,558,98
Gabriel Jesus To Arsenal? Arsenal & Man United Team News!,2022-04-22T17:39:21Z,74147,1827,407
Could Martinelli & Cedric Make Surprise Returns? | Man Utd (H) Predicted XI,2022-04-22T11:00:10Z,28777,806,140
"""Arsenal Gotta Go Get The Job Done Now!"" | Arsenal vs Manchester Utd (Ft. @CultureCams)",2022-04-22T05:00:13Z,48760,1523,178
Can Arsenal Put United Out Of The Top 4 Race? (Ft. Flex United View),2022-04-21T13:00:16Z,100011,2527,261
Chelsea 2-4 Arsenal One Thing About This Team Is That They Don't Give Up! (Player Ratings Turkish),2022-04-21T08:23:07Z,105516,2612,380
Chelsea 2-4 Arsenal | Fan Round Up,2022-04-21T00:09:13Z,12650,350,29
Chelsea 2-4 Arsenal | We Have To Beat United!,2022-04-20T23:47:05Z,10032,304,26
Chelsea 2-4 Arsenal | Eddie Nketiah Should Of Stayed On!,2022-04-20T23:38:16Z,7958,265,77
Chelsea 2-4 Arsenal | We Were A**** Today! (Lewis - Chelsea Fan),2022-04-20T23:33:50Z,81655,2305,261
Chelsea 2-4 Arsenal | I'm In Dreamland! (Ty),2022-04-20T23:09:44Z,44158,1440,200
Chelsea 2-4 Arsenal | Johan Djourou Gives Optimistic View On Season! (Ex-Arsenal Player),2022-04-20T23:05:46Z,99784,3798,293
Chelsea 2-4 Arsenal | The Hale End Boys Delivered! (Kelechi),2022-04-20T23:07:14Z,74172,2604,191
Chelsea 2-4 Arsenal | We Done A Drilling At Stamford Bridge! (Livz),2022-04-20T23:07:04Z,20050,661,98
Chelsea 2-4 Arsenal | Rumours Of Arsenal's Demise Have Been Greatly Exaggerated! (Julian),2022-04-20T23:05:27Z,32728,911,158
Arsenal Masterclass At The Bridge! Chelsea 2-4 Arsenal,2022-04-20T22:35:02Z,73527,1357,38
Chelsea 2-4 Arsenal | Arteta Got It Spot On! (Dan Potts),2022-04-20T22:27:33Z,50873,1315,154
Chelsea 2-4 Arsenal | Arsenal own Chelsea Football Football Club! (Stricto),2022-04-20T22:27:41Z,36457,1226,210
"Chelsea 2-4 Arsenal | I’m Inspired By Eddie, Saka & Smith Rowe!",2022-04-20T21:55:48Z,17986,684,60
Chelsea 2-4 Arsenal | It Was Like The Old Days! (Lee Judges),2022-04-20T21:54:49Z,201711,5269,534
Chelsea 2-4 Arsenal | The Hale Boys Did Their Ting! (Shawdz),2022-04-20T21:53:20Z,13780,425,20
Chelsea 2-4 Arsenal | I'm Here To Be Proven Wrong! (Turkish),2022-04-20T21:52:04Z,147829,4029,380
Chelsea 2-4 Arsenal | I’m Confident We Can Beat Utd As Well (Helen),2022-04-20T21:50:05Z,22082,768,97
We Showed Up At The Bridge! (Charlene),2022-04-20T21:27:52Z,27439,902,91
Chelsea 2-4 Arsenal | Eddie Proved Me Wrong! (Lee),2022-04-20T21:27:11Z,22244,563,108
Chelsea 2-4 Arsenal | The Top 4 Race Is Still Alive! (James),2022-04-20T21:19:22Z,90736,2314,276
Chelsea vs Arsenal | Match Day Live,2022-04-20T21:00:36Z,264645,3717,282
Chelsea vs Arsenal | Starting XI Live,2022-04-20T18:06:18Z,42841,946,109
I'm Nervous! You? | Chelsea vs Arsenal Road Trip,2022-04-20T16:21:56Z,11006,504,130
"""We're Spoilt For Choice..."" | Predicted XI | Chelsea vs Arsenal",2022-04-20T06:00:05Z,55810,1112,337
"This Is Our Game In Hand, Make It Count! | Everything You Need To Know | Chelsea vs Arsenal",2022-04-19T21:00:09Z,10576,336,94
Strikers Speaking Out! | AFTV React,2022-04-19T17:19:04Z,57456,1106,132
"European Football Is Still On, But Which One?",2022-04-19T12:08:10Z,27558,806,72
"""You Can't Afford To Finish Outside The Top 4 This Season"" | Chelsea vs Arsenal (Ft. @MAH)",2022-04-19T07:00:00Z,53867,1551,452
It’s Not Over Yet!!! TY Believes,2022-04-18T13:16:58Z,84160,1795,744
Where Has It All Gone Wrong? Tactical Insight | Southampton 1-0 Arsenal,2022-04-18T11:09:04Z,30036,780,187
Is Top 4 Over Or Still On? Robbie Reacts!,2022-04-17T12:23:08Z,70938,1379,474
Southampton 1-0 Arsenal | Some Ok Displays Despite Terrible Result! (Player Ratings James),2022-04-17T11:00:00Z,17425,363,152
Southampton 1-0 Arsenal | No Strikers No Surprise! (Robbie Player Ratings),2022-04-17T06:00:01Z,60643,1190,365
Southampton 1-0 Arsenal | Fan Round Up!,2022-04-16T18:52:41Z,17073,281,131
Southampton 1-0 Arsenal | We Don't Really Have A Striker!,2022-04-16T18:34:54Z,8801,177,62
Southampton 1-0 Arsenal | What’s The Point In Getting Champions League? (Shawdz),2022-04-16T18:18:20Z,34372,552,141
Southampton 1-0 Arsenal | Full-Time Live,2022-04-16T18:10:14Z,62641,1020,62
Southampton 1-0 Arsenal | The Youngsters Let Me Down Today!,2022-04-16T18:01:13Z,9197,217,107
Southampton 1-0 Arsenal | We’ve Tapped Out!!! (Helen),2022-04-16T17:58:50Z,46957,895,204
Southampton 1-0 Arsenal | Lucky For Us it’s 3 Bottlers Going For Top 4! (Robbie),2022-04-16T17:52:40Z,183835,3263,869
Southampton 1-0 Arsenal | Top 4 Is Down The Drain! (Turkish),2022-04-16T17:50:17Z,163015,3610,743
Southampton 1-0 Arsenal | We've Lost Three Games In A Row! (James),2022-04-16T17:50:26Z,62458,1109,266
Southampton 1-0 Arsenal | This Team Can’t Handle Pressure! (LV),2022-04-16T17:45:27Z,36467,892,185
Southampton 1-0 Arsenal | He Needs To Fit In Pepe More! (Kelechi),2022-04-16T17:34:32Z,61430,1368,290
Southampton 1-0 Arsenal | There's Nothing More Mikel Can Do!,2022-04-16T17:21:27Z,16015,226,144
Southampton 1-0 Arsenal | No Confidence For Upcoming Games!,2022-04-16T17:06:04Z,19420,324,84
Southampton 1-0 Arsenal | We've Absolutely Ruined it! (Dan Potts),2022-04-16T16:50:24Z,80007,1346,300
Southampton 1-0 Arsenal | Looking Forward To The Next 3 Games! (Julian),2022-04-16T16:37:46Z,75624,1046,914
Southampton vs Arsenal | Match Day Live,2022-04-16T16:33:44Z,208677,2193,272
Southampton vs Arsenal | Starting XI  & Predictions Live,2022-04-16T13:24:23Z,32583,635,104
Fully Fit Side vs Injured Side | Southampton vs Arsenal Road Trip,2022-04-16T11:11:31Z,11001,399,95
'No Silly Freekicks Please Arsenal!' | Everything You Need To Know | Southampton vs Arsenal,2022-04-15T18:00:14Z,9326,383,70
“We’re The Chasers Now!” Southampton vs Arsenal Preview,2022-04-15T15:00:24Z,26601,628,135
"""Two Teams Who Need A Bounce-Back!"" | Southampton vs Arsenal (Ft. @MatchDayVlogs)",2022-04-15T11:00:26Z,14496,457,68
Nketiah To Start Crucial Southampton Clash? | Predicted XI,2022-04-14T17:00:26Z,23893,631,133
No More Slip Ups!,2022-04-14T07:00:06Z,57065,1261,370
“I Want To Be Closer To The Fans” | Xhaka Interview Reaction,2022-04-13T17:29:24Z,64590,1448,386
How Do The Fans Rate Arsenal's Season So Far? | Ask The Fans,2022-04-13T13:00:25Z,12850,393,236
Let's Talk Strikers,2022-04-12T17:14:32Z,42349,967,220
What Can Arteta Do To Turn Things Around?,2022-04-12T12:22:07Z,36125,1032,255
Can Arsenal Reach City & Liverpool Levels?,2022-04-11T14:13:11Z,99121,2035,1008
Did Tavares Omission Cause Even MORE Disruption? Arsenal 1-2 Brighton,2022-04-11T11:10:05Z,33332,807,203
Can Arsenal Still Finish In The Top Four?,2022-04-10T18:44:58Z,68279,1354,365
Arsenal 1-2 Brighton | Player Ratings (Robbie),2022-04-10T06:00:00Z,85707,1524,344
Arsenal 1-2 Brighton | It's Like We Had No Plan! (Helen),2022-04-09T19:06:55Z,25952,552,128
Arsenal 1-2 Brighton | Top 4 Is Done!,2022-04-09T19:07:02Z,21433,604,145
Arsenal 1-2 Brighton | Fan Round Up,2022-04-09T19:07:05Z,10403,232,60
Arsenal 1-2 Brighton | Mikel Arteta Is Out Of His Depth! (Curtis Shaw),2022-04-09T18:55:27Z,109431,3455,766
Arsenal 1-2 Brighton | Today Was A F*** Up! (Kelechi),2022-04-09T18:44:36Z,57921,1622,260
Arsenal 1-2 Brighton | I Don't Want To Be Hearing Europa Music!,2022-04-09T18:21:48Z,11550,234,43
Arsenal 1-2 Brighton | We Always Choke At The Business End!,2022-04-09T18:14:39Z,13295,314,63
Arsenal 1-2 Brighton | 4th Is Out Of Our Hands (Livz),2022-04-09T18:08:28Z,36929,694,162
Arsenal 1-2 Brighton | Nothing Needs To Change (Ty),2022-04-09T18:02:11Z,103020,1513,829
Arsenal 1-2 Brighton | I’m Worried We Will Miss Out On Top 4! (Robbie),2022-04-09T17:54:12Z,218992,4075,948
Arsenal 1-2 Brighton | It's Too Little Too Late (Belgium),2022-04-09T17:56:03Z,17485,393,48
Arsenal 1-2 Brighton | It's Not All Over (Julian),2022-04-09T17:48:45Z,40246,662,502
Arsenal 1-2 Brighton | Full-Time Live,2022-04-09T17:46:22Z,36432,467,54
Arsenal 1-2 Brighton | It’s All Down To Arteta Today! (Lee Judges),2022-04-09T17:43:39Z,214070,3843,825
Arsenal 1-2 Brighton | It's Not About Arteta In Or Out! (Gooner Lee),2022-04-09T17:13:31Z,16167,330,123
Arsenal 2-1 Brighton | We Shouldn't Have Got Too Excited (Dan Potts),2022-04-09T17:13:15Z,65021,1482,422
Arsenal 1-2 Brighton | How Are We Losing To Palace & Brighton (Charlene),2022-04-09T17:11:25Z,18389,434,141
Arsenal 1-2 Brighton | Today Was On Arteta! (Shawdz),2022-04-09T17:07:46Z,16747,419,75
Arsenal 1-2 Brighton | Top 4 Is Over! (LV),2022-04-09T16:55:25Z,32137,821,250
Arsenal 1-2 Brighton | Same Problems As Last Season! (Turkish),2022-04-09T16:46:47Z,133932,2893,741
Arsenal vs Brighton | Starting XI & Predictions Live,2022-04-09T13:27:30Z,25447,524,85
No Tierney! No Partey! Who Do The Fans Want To See Start?,2022-04-08T18:00:23Z,14730,446,117
Tavares Keeps His Place & Lokonga To Step Up? Predicted XI,2022-04-08T13:30:11Z,30009,866,184
"""Lacazette Seems To Turn Up Against Us!"" | Arsenal vs Brighton (Ft. @Seagulls Social)",2022-04-07T23:24:54Z,17162,587,91
Partey Injury Update & Saka Player Of The Month | Breaking News,2022-04-07T17:22:58Z,48006,980,165
"""Left with no Left Back"" Who Plays, Saka, Cedric, Tavares or Xhaka?",2022-04-07T13:00:33Z,62857,1214,353
"A Big Setback, Now For The Comeback | Talk Is Cheap",2022-04-06T12:15:08Z,43902,2066,171
