title,date,views,likes,comments,team_score,opponent_score
Tottenham 3-0 Arsenal | Self Inflicted Defeat! (Robbie’s Player Ratings),2022-05-13,83399,1499.0,534,0.0,3.0
Tottenham 3-0 Arsenal | Talk About Setting An Example... Not!,2022-05-12,16733,276.0,82,0.0,3.0
Tottenham 3-0 Arsenal | I Want Explanations! (Ty),2022-05-12,173798,2586.0,1813,0.0,3.0
Tottenham 3-0 Arsenal | It Would Have Been Nice If We Secured It Here!,2022-05-12,5317,127.0,36,0.0,3.0
Tottenham 3-0 Arsenal | They Rattled Us! (Livz),2022-05-12,22057,438.0,154,0.0,3.0
"Tottenham 3-0 Arsenal | If We Can't Beat Spurs, How Are We Going To Be in Champs League! (Yardman)",2022-05-12,33753,925.0,326,0.0,3.0
Tottenham 3-0 Arsenal | The Players Didn't Show Fight After The Red! (Stricto),2022-05-12,28298,681.0,143,0.0,3.0
Tottenham 3-0 Arsenal | The Ref Couldn't Wait! (Lee Judges),2022-05-12,186805,2653.0,952,0.0,3.0
Tottenham vs Arsenal | Full-Time Live,2022-05-12,57034,702.0,48,,
Tottenham 3-0 Arsenal | Win The Next Two & We Can Relax! (Dan Potts),2022-05-12,36785,738.0,177,0.0,3.0
Tottenham 3-0 Arsenal | The Experienced Players Let Us Down! (Turkish),2022-05-12,106334,1954.0,318,0.0,3.0
Tottenham 3-0 Arsenal | They Won The Battle But We'll Win The War! (Julian),2022-05-12,33207,671.0,350,0.0,3.0
Tottenham 3-0 Arsenal | We Keep Fighting Until The End! (Helen),2022-05-12,18858,436.0,123,0.0,3.0
Tottenham 3-0 Arsenal | We Can Still Do It! (Shaun),2022-05-12,6127,156.0,30,0.0,3.0
Tottenham vs Arsenal | Match Day Live,2022-05-12,412355,3961.0,674,,
Tottenham 3-0 Arsenal | We’re Going Into The Last 2 Games Stressed! (Charlene),2022-05-12,18434,442.0,121,0.0,3.0
Tottenham 3-0 Arsenal | I’m Not Confident Of Top 4 Now! (Kwame),2022-05-12,15789,315.0,81,0.0,3.0
Tottenham 3-0 Arsenal | If We Don’t Get Top 4 It’s A Failure! (@Premzy Tv ),2022-05-12,31209,782.0,240,0.0,3.0
Tottenham 3-0 Arsenal | I’m Gutted But It’s Still In Our Hands! (Sheroy),2022-05-12,14396,444.0,78,0.0,3.0
Tottenham 3-0 Arsenal | No Game Management! (Jordan),2022-05-12,24062,552.0,136,0.0,3.0
Tottenham 3-0 Arsenal | The Curse Of The Red Card Strikes Again! (Robbie),2022-05-12,163822,2857.0,766,0.0,3.0
Tottenham 3-0 Arsenal | A Soft Penalty & Holding Cost Us! (Chris Hudson),2022-05-12,37747,779.0,296,0.0,3.0
Tottenham vs Arsenal | Starting XI Live,2022-05-12,80464,1726.0,73,,
White To Make Immediate Return? | Tottenham vs Arsenal Predicted XI,2022-05-12,55765,1434.0,233,,
North London Derby Special! | Ask The Fans (Spurs & Arsenal),2022-05-12,39269,1630.0,231,,
"""Pressure Is On Us, We Need Champions League More Than Arsenal!"" | Tottenham vs Arsenal | Box 2 Box",2022-05-11,81396,2274.0,375,,
Tielemans Links & Jesus Top Target! AFTV Reacts,2022-05-11,55253,1420.0,187,,
Mikel Arteta Press Conference Ahead Of North London Derby,2022-05-11,39101,1237.0,157,,
We Must Beat Cocky Tottenham! | Invincible Podcast NLD Special,2022-05-11,72224,2088.0,489,,
"""Lets Smash Tottenham At The Lane!"" | NLD Preview (Feat. Troopz)",2022-05-10,152258,4639.0,764,,
“Don’t You Dare Say Martinelli Over Son!” | Combined 11 | Tottenham vs Arsenal NLDebate,2022-05-10,161676,3732.0,1558,,
The Biggest North London Derby Since 2004! | Talk Is Cheap,2022-05-10,38336,1173.0,148,,
Eddie On Fire 🔥 & Which Team Does TY’s Mum Support? | Biased Premier League,2022-05-09,71162,2028.0,520,,
Martinelli Back To His Best In Leeds Win | Tactical Insight Show,2022-05-09,42831,1124.0,154,,
Arsenal 2-1 Leeds | Player Ratings!,2022-05-09,89267,2149.0,264,2.0,1.0
Arsenal 2-1 Leeds | We'll Be Top 4 Come Newcastle! (Turkish),2022-05-08,120395,2739.0,242,2.0,1.0
Arsenal 2-1 Leeds | Did Arteta Deserve A New Contract? (Fan Round Up 2),2022-05-08,43621,1146.0,282,2.0,1.0
Arsenal 2-1 Leeds | Should Eddie & Elneny Get New Contracts (Fan Round Up 1),2022-05-08,26297,540.0,102,2.0,1.0
Arsenal 2-1 Leeds | I Want To Get Top 4 At Spurs! (Helen),2022-05-08,36601,1101.0,160,2.0,1.0
Arsenal 2-1 Leeds | Eddie Has Proved Everyone Wrong! (Lee Judges),2022-05-08,162254,3605.0,389,2.0,1.0
Arsenal 2-1 Leeds | We’ve Got Super Mick Arteta!,2022-05-08,18084,563.0,58,2.0,1.0
Arsenal 2-1 Leeds | We're Going To Smash Spurs!,2022-05-08,14811,471.0,63,2.0,1.0
Arsenal 2-1 Leeds | We’ve Got A Cushion! (Stricto),2022-05-08,55262,1399.0,134,2.0,1.0
Arsenal 2-1 Leeds | Eddie Is The Pride Of Ghana! (Belgium),2022-05-08,21960,639.0,78,2.0,1.0
Arsenal 2-1 Leeds | Spurs Is The Last Hurdle! (Livz),2022-05-08,36515,978.0,93,2.0,1.0
"Arsenal 2-1 Leeds | I Paid £450 For My Ticket, I’ve Got My Passion Back!",2022-05-08,23110,638.0,69,2.0,1.0
Arsenal 2-1 Leeds | Arteta Has Bought Us Back!,2022-05-08,17861,533.0,87,2.0,1.0
Nketiah Sends Arsenal Four Points Clear! | Arsenal 2-1 Leeds,2022-05-08,47656,719.0,22,2.0,1.0
Arsenal 2-1 Leeds | We Will Celebrate St Totteringham Day On Thursday! (Tade),2022-05-08,21128,659.0,89,2.0,1.0
Arsenal 2-1 Leeds | My Heart Rate Was 110 When They Scored! (Julian),2022-05-08,38341,1024.0,107,2.0,1.0
Arsenal 2-1 Leeds | Let’s Go And Win At Spurs! (Yardman),2022-05-08,31714,896.0,100,2.0,1.0
Arsenal 2-1 Leeds | We Could Get Top 3! (Cheeky Sport),2022-05-08,30324,874.0,84,2.0,1.0
Arsenal 2-1 Leeds | Why Do Arsenal Do This To Me? (Dan Potts),2022-05-08,69979,1624.0,160,2.0,1.0
Arsenal 2-1 Leeds | Arsenal For Third Place With Confidence! (Charlene),2022-05-08,24217,711.0,98,2.0,1.0
Arsenal 2-1 Leeds | First Half Was Phenomenal but... (Kwarmz),2022-05-08,16179,514.0,53,2.0,1.0
Arsenal 2-1 Leeds | 4 Wins On The Bounce Now! (James),2022-05-08,66606,1673.0,158,2.0,1.0
Arsenal vs Leeds | Match Day Live,2022-05-08,136573,1969.0,62,,
Arsenal vs Leeds | Starting XI Live,2022-05-08,44078,884.0,50,,
"""He's Had A Couple Quiet Games For Me"" | Arsenal vs Leeds Predicted XI",2022-05-07,40829,1054.0,253,,
How Would Arsenal Fans Feel If We Don't Finish In The Top 4? | Ask The Fans,2022-05-07,21802,714.0,177,,
"""It'll Be Very Interesting If You Make Champions League!"" | Box 2 Box Ft. @KageyVision",2022-05-06,29000,876.0,59,,
"""The Club Offered Me The Contract On The Day We Lost Three Matches"" | Arteta's Full Press Conference",2022-05-06,36910,848.0,215,,
Arteta Signs New Arsenal Contract! | AFTV Reacts,2022-05-06,79238,1870.0,575,,
"Is It Time To Believe Again? | Supporters Club (Ft. Chris Hudson, Sheroy & Jordan)",2022-05-06,47797,1320.0,230,,
Every Gooner Is A Scouser This Weekend! | Invincible Podcast,2022-05-05,70531,1843.0,253,,
"""The Biggest North London Derby In A Long Time"" | NLDebate (Ft. Turkish, Julian, Tobs & Henry)",2022-05-05,80396,2237.0,432,,
Josh Kroenke & Vinai Address Fans Forum | AFTV Reacts (Ft. Turkish & Julian),2022-05-04,67862,1838.0,204,,
Ty Falls Asleep Clubbing! The Last Day In Lagos! | AFTV Nigeria Tour,2022-05-04,74707,2953.0,438,,
5 Things We Learnt About Nigeria | AFTV Nigeria Tour,2022-05-03,57043,2470.0,246,,
Robbie & TY Go Missing In Lagos!,2022-05-03,82772,2881.0,460,,
Never Mind 4th - Should 3rd Be The New Target?,2022-05-03,34406,1023.0,145,,
Arsenal Fans Watch Party In Lagos! | AFTV Nigeria Tour,2022-05-02,79978,3131.0,359,,
Credit To Nicolas Jover As Arsenal Grind Out West Ham Win!,2022-05-02,57589,1356.0,183,,
AFTV Celebrate Gabriel's Goal With Nigerian Arsenal Fans Live From Lagos! | West Ham 1-2 Arsenal,2022-05-01,59288,1449.0,38,2.0,1.0
West Ham 1-2 Arsenal | Player Ratings (Turkish),2022-05-01,81901,1838.0,307,2.0,1.0
"Robbie Meets Big Arsenal Fan Babajide Sanwo-Olu, Governor of Lagos State | AFTV Nigeria Tour",2022-05-01,68184,3242.0,306,,
West Ham 1-2 Arsenal | I Can Feel The Difference With Tomiyasu!,2022-05-01,21551,619.0,54,2.0,1.0
West Ham 1-2 Arsenal | Full-TIme Live,2022-05-01,58604,1099.0,32,2.0,1.0
West Ham 1-2 Arsenal | I Have To Give Arteta Credit!,2022-05-01,15375,418.0,43,2.0,1.0
West Ham 1-2 Arsenal | A Precious Three Points!! (Belgium),2022-05-01,10692,284.0,32,2.0,1.0
West Ham 1-2 Arsenal | We Want It More Than All Of Them! (Sheroy),2022-05-01,21240,758.0,70,2.0,1.0
West Ham 1-2 Arsenal | I Hope You Finish 4th Over Spurs! (West Ham Fans),2022-05-01,34979,968.0,163,2.0,1.0
West Ham 1-2 Arsenal | I'm More Worried About The Lesser Clubs! (Canadian Fan),2022-05-01,13247,399.0,35,2.0,1.0
West Ham 1-2 Arsenal | Arsenal Won Ugly! (Tade),2022-05-01,15937,518.0,65,2.0,1.0
West Ham 1-2 Arsenal |The Team Keep Fighting On! (Shawdz),2022-05-01,10331,325.0,16,2.0,1.0
West Ham 1-2 Arsenal | Got The Win But Poor Performance!,2022-05-01,6625,211.0,24,2.0,1.0
West Ham 1-2 Arsenal | We Are Arsenal & We Get The 3 Points!,2022-05-01,9215,286.0,30,2.0,1.0
West Ham 1-2 Arsenal | Lagos Celebrates Arsenal With Kelechi,2022-05-01,136677,6715.0,684,2.0,1.0
West Ham 1-2 Arsenal | I'm A Little More Confident Of Top Four Now! (Lee Judges),2022-05-01,140797,3010.0,251,2.0,1.0
West Ham 1-2 Arsenal | Another Big Step To Champions League! (Livz),2022-05-01,31633,931.0,70,2.0,1.0
West Ham 1-2 Arsenal | The Pressure Was Back On Us! (Turkish),2022-05-01,92968,2463.0,245,2.0,1.0
West Ham 1-2 Arsenal | We Will Win At Tottenham! (Julian),2022-05-01,48761,1264.0,168,2.0,1.0
West Ham 1-2 Arsenal | It Was A Nervy One But We Got It Done! (Dan Potts),2022-05-01,48720,1212.0,94,2.0,1.0
West Ham 1-2 Arsenal | Rob Holding Man Of The Match,2022-05-01,48934,2014.0,211,2.0,1.0
West Ham vs Arsenal | Match Day Live,2022-05-01,166698,2539.0,112,,
West Ham vs Arsenal | Starting XI Live,2022-05-01,33727,729.0,30,,
Road Trip Lagos Style! | AFTV Nigeria Tour,2022-05-01,33928,1445.0,85,,
The Future Saka’s & AFTV Hits The Airwaves! | AFTV Nigeria Tour,2022-05-01,62880,2930.0,376,,
No Partey But Will We Be Celebrating? | West Ham vs Arsenal Road Trip,2022-05-01,23460,829.0,76,,
Nigeria Loves Saka - Top 4 Super Fan Debate Lagos Special | AFTV Nigeria Tour,2022-04-30,95542,3880.0,428,,
"""We Have Got A Number Of Options"" | Predicted XI | West Ham vs Arsenal",2022-04-30,47096,1342.0,115,,
(MUST WATCH) AFTV Meets Chess In The Slums | AFTV Nigeria Tour,2022-04-30,111934,5517.0,793,,
"""All The Pressure Is On Arsenal!"" | West Ham vs Arsenal (Ft. @West Ham Fan TV )",2022-04-29,47886,1284.0,277,,
Arsenal Contact Paulo Dybala! AFTV Transfer Update,2022-04-29,52047,1473.0,290,,
Welcome To Nigeria: Ty's First Flight | AFTV Nigeria Tour,2022-04-29,138020,5566.0,784,,
"'Win Our Next Three Games, We Have Champions League Football!' | Invincible Podcast",2022-04-28,79098,1710.0,268,,
West Ham (A)... One Game At A Time! | Fourever Arsenal Podcast Live YouTube Special,2022-04-28,43698,1406.0,105,,
From London To Lagos! | AFTV Nigeria Tour Plane Trip!,2022-04-28,94940,4115.0,520,,
The Road To The North London Derby!,2022-04-27,57162,1573.0,118,,
VOTE! Who Is Arsenal’s April Player Of Month?,2022-04-27,20611,594.0,144,,
Jesus Links As Odegaard Discusses Haaland Move! | AFTV Reacts,2022-04-26,71919,2056.0,257,,
5 Games Left - Are Arsenal Favourites For 4th Place?,2022-04-26,40427,1153.0,132,,
Top Four: Man United OUT? Arsenal v Spurs Shootout For Champions League!,2022-04-25,56877,1809.0,150,,
We Don’t Talk About Bruno! (Only Nuno),2022-04-25,90473,2427.0,319,,
How Arteta & Arsenal Pulled Off The Perfect Week! Arsenal 3-1 Man Utd,2022-04-25,49670,1410.0,196,3.0,1.0
Arsenal 3-1 Man United | Manchester United Hahahahaha (Charlene),2022-04-24,29036,897.0,218,3.0,1.0
Arsenal 3-1 Man United | Player Ratings (Robbie),2022-04-24,167107,4243.0,637,3.0,1.0
Arsenal 3-1 Man United | Arsenal Are Going From Boyz To Men! (Fan Round Up 3),2022-04-23,47338,1700.0,160,3.0,1.0
Arsenal 3-1 Man United | Can Arteta Take Us To The Champions League? (Round Up 2 Great Debate),2022-04-23,30707,661.0,140,3.0,1.0
We’ve Found The Perfect Position For Xhaka! (Round Up 1),2022-04-23,19280,522.0,36,,
Arsenal 3-1 Man United | Why Didn’t Ronaldo Take The Penalty? (Flex @United View ),2022-04-23,219887,5175.0,468,3.0,1.0
Arsenal 3-1 Man United | Xhaka Screamer! (Kelechi),2022-04-23,78681,2506.0,140,3.0,1.0
Arsenal 3-1 Man United | Big Up Xhaka (Troopz),2022-04-23,333490,11333.0,639,3.0,1.0
Arsenal 3-1 Man United | Ramadan Elneny & Xhaka Boom! (Livz),2022-04-23,70534,2125.0,143,3.0,1.0
Arsenal 3-1 Man United | If We’re Consistent We Can Get Top 4!,2022-04-23,12727,393.0,33,3.0,1.0
Arsenal 3-1 Man United | TY Gloats At The Victory Over Utd! (Feat Helen),2022-04-23,74841,2403.0,282,3.0,1.0
Arsenal 3-1 Man United | United Got Smoked!,2022-04-23,13663,465.0,83,3.0,1.0
Arsenal 3-1 Man United | Rio Ferdinand Must Be Crying (Cheeky Sport),2022-04-23,65143,1774.0,146,3.0,1.0
Arsenal 3-1 Man United | A Big Step To Top 4! (Belgium),2022-04-23,17457,490.0,38,3.0,1.0
Arsenal 3-1 Man United | Top 4 is Definitely Back On!,2022-04-23,12818,411.0,22,3.0,1.0
Arsenal 3-1 Man United | Big Up Elneny!! (Dan Potts),2022-04-23,73670,1678.0,158,3.0,1.0
Arsenal 3-1 Man United | Man United Are A Mess!! (Turkish),2022-04-23,121788,2987.0,250,3.0,1.0
"Arsenal 3-1 Man United | Job Done, Good Weekend! (Shawdz)",2022-04-23,13156,387.0,12,3.0,1.0
Arsenal 3-1 Man United | We Rode Our Luck At Times! (Lee Judges),2022-04-23,172282,4574.0,318,3.0,1.0
Arsenal 3-1 Man United | I Can Hear The Champions League Music (Stricto),2022-04-23,52925,1800.0,161,3.0,1.0
Crucial Three Points! Arsenal 3-1 Man Utd,2022-04-23,57437,1072.0,37,3.0,1.0
Arsenal 3-1 Man United | United You're In The Mud!! (Lee),2022-04-23,23316,633.0,79,3.0,1.0
Arsenal 3-1 Man United | Elneny Was Class Today! (James),2022-04-23,92527,2250.0,261,3.0,1.0
Arsenal vs Man United | Match Day Live,2022-04-23,247983,3495.0,247,,
Arsenal vs Man United | Starting XI Live,2022-04-23,64412,1163.0,45,,
A Chance To Make A Top 4 Statement! | Arsenal vs Man United Robbie's Roadtrip,2022-04-23,41264,1593.0,308,,
Are The Fans Confident Arsenal Can Beat Man United? | Ask The Fans,2022-04-22,18206,558.0,98,,
Gabriel Jesus To Arsenal? Arsenal & Man United Team News!,2022-04-22,74147,1827.0,407,,
Could Martinelli & Cedric Make Surprise Returns? | Man Utd (H) Predicted XI,2022-04-22,28777,806.0,140,,
"""Arsenal Gotta Go Get The Job Done Now!"" | Arsenal vs Manchester Utd (Ft. @CultureCams)",2022-04-22,48760,1523.0,178,,
Can Arsenal Put United Out Of The Top 4 Race? (Ft. Flex United View),2022-04-21,100011,2527.0,261,,
Chelsea 2-4 Arsenal One Thing About This Team Is That They Don't Give Up! (Player Ratings Turkish),2022-04-21,105516,2612.0,380,4.0,2.0
Chelsea 2-4 Arsenal | Fan Round Up,2022-04-21,12650,350.0,29,4.0,2.0
Chelsea 2-4 Arsenal | We Have To Beat United!,2022-04-20,10032,304.0,26,4.0,2.0
Chelsea 2-4 Arsenal | Eddie Nketiah Should Of Stayed On!,2022-04-20,7958,265.0,77,4.0,2.0
Chelsea 2-4 Arsenal | We Were A**** Today! (Lewis - Chelsea Fan),2022-04-20,81655,2305.0,261,4.0,2.0
Chelsea 2-4 Arsenal | I'm In Dreamland! (Ty),2022-04-20,44158,1440.0,200,4.0,2.0
Chelsea 2-4 Arsenal | Johan Djourou Gives Optimistic View On Season! (Ex-Arsenal Player),2022-04-20,99784,3798.0,293,4.0,2.0
Chelsea 2-4 Arsenal | The Hale End Boys Delivered! (Kelechi),2022-04-20,74172,2604.0,191,4.0,2.0
Chelsea 2-4 Arsenal | We Done A Drilling At Stamford Bridge! (Livz),2022-04-20,20050,661.0,98,4.0,2.0
Chelsea 2-4 Arsenal | Rumours Of Arsenal's Demise Have Been Greatly Exaggerated! (Julian),2022-04-20,32728,911.0,158,4.0,2.0
Arsenal Masterclass At The Bridge! Chelsea 2-4 Arsenal,2022-04-20,73527,1357.0,38,4.0,2.0
Chelsea 2-4 Arsenal | Arteta Got It Spot On! (Dan Potts),2022-04-20,50873,1315.0,154,4.0,2.0
Chelsea 2-4 Arsenal | Arsenal own Chelsea Football Football Club! (Stricto),2022-04-20,36457,1226.0,210,4.0,2.0
"Chelsea 2-4 Arsenal | I’m Inspired By Eddie, Saka & Smith Rowe!",2022-04-20,17986,684.0,60,4.0,2.0
Chelsea 2-4 Arsenal | It Was Like The Old Days! (Lee Judges),2022-04-20,201711,5269.0,534,4.0,2.0
Chelsea 2-4 Arsenal | The Hale Boys Did Their Ting! (Shawdz),2022-04-20,13780,425.0,20,4.0,2.0
Chelsea 2-4 Arsenal | I'm Here To Be Proven Wrong! (Turkish),2022-04-20,147829,4029.0,380,4.0,2.0
Chelsea 2-4 Arsenal | I’m Confident We Can Beat Utd As Well (Helen),2022-04-20,22082,768.0,97,4.0,2.0
We Showed Up At The Bridge! (Charlene),2022-04-20,27439,902.0,91,,
Chelsea 2-4 Arsenal | Eddie Proved Me Wrong! (Lee),2022-04-20,22244,563.0,108,4.0,2.0
Chelsea 2-4 Arsenal | The Top 4 Race Is Still Alive! (James),2022-04-20,90736,2314.0,276,4.0,2.0
Chelsea vs Arsenal | Match Day Live,2022-04-20,264645,3717.0,282,,
Chelsea vs Arsenal | Starting XI Live,2022-04-20,42841,946.0,109,,
I'm Nervous! You? | Chelsea vs Arsenal Road Trip,2022-04-20,11006,504.0,130,,
"""We're Spoilt For Choice..."" | Predicted XI | Chelsea vs Arsenal",2022-04-20,55810,1112.0,337,,
"This Is Our Game In Hand, Make It Count! | Everything You Need To Know | Chelsea vs Arsenal",2022-04-19,10576,336.0,94,,
Strikers Speaking Out! | AFTV React,2022-04-19,57456,1106.0,132,,
"European Football Is Still On, But Which One?",2022-04-19,27558,806.0,72,,
"""You Can't Afford To Finish Outside The Top 4 This Season"" | Chelsea vs Arsenal (Ft. @MAH)",2022-04-19,53867,1551.0,452,,
It’s Not Over Yet!!! TY Believes,2022-04-18,84160,1795.0,744,,
Where Has It All Gone Wrong? Tactical Insight | Southampton 1-0 Arsenal,2022-04-18,30036,780.0,187,0.0,1.0
Is Top 4 Over Or Still On? Robbie Reacts!,2022-04-17,70938,1379.0,474,,
Southampton 1-0 Arsenal | Some Ok Displays Despite Terrible Result! (Player Ratings James),2022-04-17,17425,363.0,152,0.0,1.0
Southampton 1-0 Arsenal | No Strikers No Surprise! (Robbie Player Ratings),2022-04-17,60643,1190.0,365,0.0,1.0
Southampton 1-0 Arsenal | Fan Round Up!,2022-04-16,17073,281.0,131,0.0,1.0
Southampton 1-0 Arsenal | We Don't Really Have A Striker!,2022-04-16,8801,177.0,62,0.0,1.0
Southampton 1-0 Arsenal | What’s The Point In Getting Champions League? (Shawdz),2022-04-16,34372,552.0,141,0.0,1.0
Southampton 1-0 Arsenal | Full-Time Live,2022-04-16,62641,1020.0,62,0.0,1.0
Southampton 1-0 Arsenal | The Youngsters Let Me Down Today!,2022-04-16,9197,217.0,107,0.0,1.0
Southampton 1-0 Arsenal | We’ve Tapped Out!!! (Helen),2022-04-16,46957,895.0,204,0.0,1.0
Southampton 1-0 Arsenal | Lucky For Us it’s 3 Bottlers Going For Top 4! (Robbie),2022-04-16,183835,3263.0,869,0.0,1.0
Southampton 1-0 Arsenal | Top 4 Is Down The Drain! (Turkish),2022-04-16,163015,3610.0,743,0.0,1.0
Southampton 1-0 Arsenal | We've Lost Three Games In A Row! (James),2022-04-16,62458,1109.0,266,0.0,1.0
Southampton 1-0 Arsenal | This Team Can’t Handle Pressure! (LV),2022-04-16,36467,892.0,185,0.0,1.0
Southampton 1-0 Arsenal | He Needs To Fit In Pepe More! (Kelechi),2022-04-16,61430,1368.0,290,0.0,1.0
Southampton 1-0 Arsenal | There's Nothing More Mikel Can Do!,2022-04-16,16015,226.0,144,0.0,1.0
Southampton 1-0 Arsenal | No Confidence For Upcoming Games!,2022-04-16,19420,324.0,84,0.0,1.0
Southampton 1-0 Arsenal | We've Absolutely Ruined it! (Dan Potts),2022-04-16,80007,1346.0,300,0.0,1.0
Southampton 1-0 Arsenal | Looking Forward To The Next 3 Games! (Julian),2022-04-16,75624,1046.0,914,0.0,1.0
Southampton vs Arsenal | Match Day Live,2022-04-16,208677,2193.0,272,,
Southampton vs Arsenal | Starting XI  & Predictions Live,2022-04-16,32583,635.0,104,,
Fully Fit Side vs Injured Side | Southampton vs Arsenal Road Trip,2022-04-16,11001,399.0,95,,
'No Silly Freekicks Please Arsenal!' | Everything You Need To Know | Southampton vs Arsenal,2022-04-15,9326,383.0,70,,
“We’re The Chasers Now!” Southampton vs Arsenal Preview,2022-04-15,26601,628.0,135,,
"""Two Teams Who Need A Bounce-Back!"" | Southampton vs Arsenal (Ft. @MatchDayVlogs)",2022-04-15,14496,457.0,68,,
Nketiah To Start Crucial Southampton Clash? | Predicted XI,2022-04-14,23893,631.0,133,,
No More Slip Ups!,2022-04-14,57065,1261.0,370,,
“I Want To Be Closer To The Fans” | Xhaka Interview Reaction,2022-04-13,64590,1448.0,386,,
How Do The Fans Rate Arsenal's Season So Far? | Ask The Fans,2022-04-13,12850,393.0,236,,
Let's Talk Strikers,2022-04-12,42349,967.0,220,,
What Can Arteta Do To Turn Things Around?,2022-04-12,36125,1032.0,255,,
Can Arsenal Reach City & Liverpool Levels?,2022-04-11,99121,2035.0,1008,,
Did Tavares Omission Cause Even MORE Disruption? Arsenal 1-2 Brighton,2022-04-11,33332,807.0,203,1.0,2.0
Can Arsenal Still Finish In The Top Four?,2022-04-10,68279,1354.0,365,,
Arsenal 1-2 Brighton | Player Ratings (Robbie),2022-04-10,85707,1524.0,344,1.0,2.0
Arsenal 1-2 Brighton | It's Like We Had No Plan! (Helen),2022-04-09,25952,552.0,128,1.0,2.0
Arsenal 1-2 Brighton | Top 4 Is Done!,2022-04-09,21433,604.0,145,1.0,2.0
Arsenal 1-2 Brighton | Fan Round Up,2022-04-09,10403,232.0,60,1.0,2.0
Arsenal 1-2 Brighton | Mikel Arteta Is Out Of His Depth! (Curtis Shaw),2022-04-09,109431,3455.0,766,1.0,2.0
Arsenal 1-2 Brighton | Today Was A F*** Up! (Kelechi),2022-04-09,57921,1622.0,260,1.0,2.0
Arsenal 1-2 Brighton | I Don't Want To Be Hearing Europa Music!,2022-04-09,11550,234.0,43,1.0,2.0
Arsenal 1-2 Brighton | We Always Choke At The Business End!,2022-04-09,13295,314.0,63,1.0,2.0
Arsenal 1-2 Brighton | 4th Is Out Of Our Hands (Livz),2022-04-09,36929,694.0,162,1.0,2.0
Arsenal 1-2 Brighton | Nothing Needs To Change (Ty),2022-04-09,103020,1513.0,829,1.0,2.0
Arsenal 1-2 Brighton | I’m Worried We Will Miss Out On Top 4! (Robbie),2022-04-09,218992,4075.0,948,1.0,2.0
Arsenal 1-2 Brighton | It's Too Little Too Late (Belgium),2022-04-09,17485,393.0,48,1.0,2.0
Arsenal 1-2 Brighton | It's Not All Over (Julian),2022-04-09,40246,662.0,502,1.0,2.0
Arsenal 1-2 Brighton | Full-Time Live,2022-04-09,36432,467.0,54,1.0,2.0
Arsenal 1-2 Brighton | It’s All Down To Arteta Today! (Lee Judges),2022-04-09,214070,3843.0,825,1.0,2.0
Arsenal 1-2 Brighton | It's Not About Arteta In Or Out! (Gooner Lee),2022-04-09,16167,330.0,123,1.0,2.0
Arsenal 2-1 Brighton | We Shouldn't Have Got Too Excited (Dan Potts),2022-04-09,65021,1482.0,422,2.0,1.0
Arsenal 1-2 Brighton | How Are We Losing To Palace & Brighton (Charlene),2022-04-09,18389,434.0,141,1.0,2.0
Arsenal 1-2 Brighton | Today Was On Arteta! (Shawdz),2022-04-09,16747,419.0,75,1.0,2.0
Arsenal 1-2 Brighton | Top 4 Is Over! (LV),2022-04-09,32137,821.0,250,1.0,2.0
Arsenal 1-2 Brighton | Same Problems As Last Season! (Turkish),2022-04-09,133932,2893.0,741,1.0,2.0
Arsenal vs Brighton | Starting XI & Predictions Live,2022-04-09,25447,524.0,85,,
No Tierney! No Partey! Who Do The Fans Want To See Start?,2022-04-08,14730,446.0,117,,
Tavares Keeps His Place & Lokonga To Step Up? Predicted XI,2022-04-08,30009,866.0,184,,
"""Lacazette Seems To Turn Up Against Us!"" | Arsenal vs Brighton (Ft. @Seagulls Social)",2022-04-07,17162,587.0,91,,
Partey Injury Update & Saka Player Of The Month | Breaking News,2022-04-07,48006,980.0,165,,
"""Left with no Left Back"" Who Plays, Saka, Cedric, Tavares or Xhaka?",2022-04-07,62857,1214.0,353,,
"A Big Setback, Now For The Comeback | Talk Is Cheap",2022-04-06,43902,2066.0,171,,
Vieira Does Us No Favours & Sour TY Is Upset With Palace!,2022-04-05,72701,1718.0,772,,
Confirmed Tierney To Miss The Rest Of The Season! | Breaking News,2022-04-05,34965,706.0,269,,
How Palace Exploited Tierney’s Absence!,2022-04-05,34943,747.0,232,,
Crystal Palace 3-0 Arsenal | A Horrendous Day At The Office! (Robbie’s Player Ratings),2022-04-05,60151,1187.0,429,0.0,3.0
Crystal Palace 3-0 Arsenal | Now Have To Win The Games We Weren't Banking On!,2022-04-04,14291,325.0,93,0.0,3.0
Crystal Palace 3-0 Arsenal | Fan Round Up!,2022-04-04,9822,264.0,49,0.0,3.0
Crystal Palace 3-0 Arsenal | Full-Time Live,2022-04-04,46415,590.0,44,0.0,3.0
Crystal Palace 3-0 Arsenal | On Our Day We Can Beat Anyone!! (Palace Fans),2022-04-04,10242,294.0,83,0.0,3.0
Crystal Palace 3-0 Arsenal | We Were Bullied Today!,2022-04-04,10717,267.0,52,0.0,3.0
Crystal Palace 3-0 Arsenal | Lost To A Bunch Of Nobodies (Ty),2022-04-04,97264,1502.0,1099,0.0,3.0
Crystal Palace 3-0 Arsenal | Terrible But We Live To Fight Another Day! (Laurie),2022-04-04,13791,331.0,69,0.0,3.0
Crystal Palace 3-0 Arsenal | The Injuries Could Ruin Our Top 4 Chances! (Shawdz),2022-04-04,9317,213.0,40,0.0,3.0
